test_id,node,test_category,test_description,test,result,failure_reason
414,spine2-DC1,IP Reachability,ip reachability test p2p links,Source: spine2-DC1_Ethernet7 - Destination: borderleaf2-DC1_Ethernet4,FAIL,100% packet loss
415,spine2-DC2,IP Reachability,ip reachability test p2p links,Source: spine2-DC2_Ethernet2 - Destination: leaf1-DC2_Ethernet4,FAIL,100% packet loss
416,spine2-DC2,IP Reachability,ip reachability test p2p links,Source: spine2-DC2_Ethernet3 - Destination: leaf2-DC2_Ethernet4,FAIL,100% packet loss
417,spine2-DC2,IP Reachability,ip reachability test p2p links,Source: spine2-DC2_Ethernet4 - Destination: leaf3-DC2_Ethernet4,FAIL,100% packet loss
418,spine2-DC2,IP Reachability,ip reachability test p2p links,Source: spine2-DC2_Ethernet5 - Destination: leaf4-DC2_Ethernet4,FAIL,100% packet loss
419,spine2-DC2,IP Reachability,ip reachability test p2p links,Source: spine2-DC2_Ethernet6 - Destination: borderleaf1-DC2_Ethernet4,FAIL,100% packet loss
420,spine2-DC2,IP Reachability,ip reachability test p2p links,Source: spine2-DC2_Ethernet7 - Destination: borderleaf2-DC2_Ethernet4,FAIL,100% packet loss
421,spine3-DC1,IP Reachability,ip reachability test p2p links,Source: spine3-DC1_Ethernet2 - Destination: leaf1-DC1_Ethernet5,FAIL,100% packet loss
422,spine3-DC1,IP Reachability,ip reachability test p2p links,Source: spine3-DC1_Ethernet3 - Destination: leaf2-DC1_Ethernet5,FAIL,100% packet loss
423,spine3-DC1,IP Reachability,ip reachability test p2p links,Source: spine3-DC1_Ethernet4 - Destination: leaf3-DC1_Ethernet5,FAIL,100% packet loss
424,spine3-DC1,IP Reachability,ip reachability test p2p links,Source: spine3-DC1_Ethernet5 - Destination: leaf4-DC1_Ethernet5,FAIL,100% packet loss
425,spine3-DC1,IP Reachability,ip reachability test p2p links,Source: spine3-DC1_Ethernet6 - Destination: borderleaf1-DC1_Ethernet5,FAIL,100% packet loss
426,spine3-DC1,IP Reachability,ip reachability test p2p links,Source: spine3-DC1_Ethernet7 - Destination: borderleaf2-DC1_Ethernet5,FAIL,100% packet loss
427,spine3-DC2,IP Reachability,ip reachability test p2p links,Source: spine3-DC2_Ethernet2 - Destination: leaf1-DC2_Ethernet5,FAIL,100% packet loss
428,spine3-DC2,IP Reachability,ip reachability test p2p links,Source: spine3-DC2_Ethernet3 - Destination: leaf2-DC2_Ethernet5,FAIL,100% packet loss
429,spine3-DC2,IP Reachability,ip reachability test p2p links,Source: spine3-DC2_Ethernet4 - Destination: leaf3-DC2_Ethernet5,FAIL,100% packet loss
430,spine3-DC2,IP Reachability,ip reachability test p2p links,Source: spine3-DC2_Ethernet5 - Destination: leaf4-DC2_Ethernet5,FAIL,100% packet loss
431,spine3-DC2,IP Reachability,ip reachability test p2p links,Source: spine3-DC2_Ethernet6 - Destination: borderleaf1-DC2_Ethernet5,FAIL,100% packet loss
432,spine3-DC2,IP Reachability,ip reachability test p2p links,Source: spine3-DC2_Ethernet7 - Destination: borderleaf2-DC2_Ethernet5,FAIL,100% packet loss
433,borderleaf1-DC1,BGP,ArBGP is configured and operating,ArBGP,PASS,
434,borderleaf1-DC2,BGP,ArBGP is configured and operating,ArBGP,PASS,
435,borderleaf2-DC1,BGP,ArBGP is configured and operating,ArBGP,PASS,
436,borderleaf2-DC2,BGP,ArBGP is configured and operating,ArBGP,PASS,
437,leaf1-DC1,BGP,ArBGP is configured and operating,ArBGP,PASS,
438,leaf1-DC2,BGP,ArBGP is configured and operating,ArBGP,PASS,
439,leaf2-DC1,BGP,ArBGP is configured and operating,ArBGP,PASS,
440,leaf2-DC2,BGP,ArBGP is configured and operating,ArBGP,PASS,
441,leaf3-DC1,BGP,ArBGP is configured and operating,ArBGP,PASS,
442,leaf3-DC2,BGP,ArBGP is configured and operating,ArBGP,PASS,
443,leaf4-DC1,BGP,ArBGP is configured and operating,ArBGP,PASS,
444,leaf4-DC2,BGP,ArBGP is configured and operating,ArBGP,PASS,
445,spine1-DC1,BGP,ArBGP is configured and operating,ArBGP,PASS,
446,spine1-DC2,BGP,ArBGP is configured and operating,ArBGP,PASS,
447,spine2-DC1,BGP,ArBGP is configured and operating,ArBGP,PASS,
448,spine2-DC2,BGP,ArBGP is configured and operating,ArBGP,PASS,
449,spine3-DC1,BGP,ArBGP is configured and operating,ArBGP,PASS,
450,spine3-DC2,BGP,ArBGP is configured and operating,ArBGP,PASS,
451,borderleaf1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.9,PASS,
452,borderleaf1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.24,PASS,
453,borderleaf1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.26,PASS,
454,borderleaf1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.28,PASS,
455,borderleaf1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.21,PASS,
456,borderleaf1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.60,PASS,
457,borderleaf1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.62,PASS,
458,borderleaf1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.64,PASS,
459,borderleaf2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.8,PASS,
460,borderleaf2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.30,PASS,
461,borderleaf2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.32,PASS,
462,borderleaf2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.34,PASS,
463,borderleaf2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.20,PASS,
464,borderleaf2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.66,PASS,
465,borderleaf2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.68,PASS,
466,borderleaf2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.70,PASS,
467,leaf1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.1,PASS,
468,leaf1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.0,PASS,
469,leaf1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.2,PASS,
470,leaf1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.4,PASS,
471,leaf1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.13,PASS,
472,leaf1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.36,PASS,
473,leaf1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.38,PASS,
474,leaf1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.40,PASS,
475,leaf2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.0,PASS,
476,leaf2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.6,PASS,
477,leaf2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.8,PASS,
478,leaf2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.10,PASS,
479,leaf2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.12,PASS,
480,leaf2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.42,PASS,
481,leaf2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.44,PASS,
482,leaf2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.46,PASS,
483,leaf3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.5,PASS,
484,leaf3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.12,PASS,
485,leaf3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.14,PASS,
486,leaf3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.16,PASS,
487,leaf3-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.17,PASS,
488,leaf3-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.48,PASS,
489,leaf3-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.50,PASS,
490,leaf3-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.52,PASS,
491,leaf4-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.4,PASS,
492,leaf4-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.18,PASS,
493,leaf4-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.20,PASS,
494,leaf4-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.22,PASS,
495,leaf4-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.251.16,PASS,
496,leaf4-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.54,PASS,
497,leaf4-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.56,PASS,
498,leaf4-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.58,PASS,
499,spine1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.1,PASS,
500,spine1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.7,PASS,
501,spine1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.13,PASS,
502,spine1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.19,PASS,
503,spine1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.25,PASS,
504,spine1-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.31,PASS,
505,spine1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.37,PASS,
506,spine1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.43,PASS,
507,spine1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.49,PASS,
508,spine1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.55,PASS,
509,spine1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.61,PASS,
510,spine1-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.67,PASS,
511,spine2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.3,PASS,
512,spine2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.9,PASS,
513,spine2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.15,PASS,
514,spine2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.21,PASS,
515,spine2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.27,PASS,
516,spine2-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.33,PASS,
517,spine2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.39,PASS,
518,spine2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.45,PASS,
519,spine2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.51,PASS,
520,spine2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.57,PASS,
521,spine2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.63,PASS,
522,spine2-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.69,PASS,
523,spine3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.5,PASS,
524,spine3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.11,PASS,
525,spine3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.17,PASS,
526,spine3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.23,PASS,
527,spine3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.29,PASS,
528,spine3-DC1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.103.35,PASS,
529,spine3-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.41,PASS,
530,spine3-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.47,PASS,
531,spine3-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.53,PASS,
532,spine3-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.59,PASS,
533,spine3-DC2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 192.168.203.65,PASS,
